,zone_idx,day_of_week,dayflag,accessibility_score,minutes
343,54,3.0,False,0.0001563966218329,4.359722222222222
344,54,3.0,True,0.0001563966218329,4.37843137254902
345,54,4.0,False,0.0001563966218329,2.575
346,54,4.0,True,0.0001563966218329,3.4623188405797105
347,54,5.0,False,0.00015639662183290003,4.6380952380952385
348,54,5.0,True,0.0001563966218329,3.8051282051282054
349,54,6.0,False,0.0001563966218329,4.140740740740741
350,54,6.0,True,0.0001563966218329,2.409090909090909
351,55,0.0,False,0.0003561968216331,4.183333333333334
352,55,0.0,True,0.0003561968216331,3.737037037037037
353,55,1.0,False,0.0003561968216331,3.8023809523809526
354,55,1.0,True,0.0003561968216331,4.7727272727272725
355,55,2.0,False,0.00035619682163309997,3.663888888888889
356,55,2.0,True,0.0003561968216331,4.53030303030303
357,55,3.0,False,0.0003561968216331,4.192857142857143
358,55,3.0,True,0.0003561968216331,4.2272727272727275
359,55,4.0,False,0.00035619682163309997,5.283333333333334
360,55,4.0,True,0.0003561968216331,4.37
361,55,5.0,False,0.0003561968216331,4.084615384615384
362,55,5.0,True,0.0003561968216331,3.2794871794871794
363,55,6.0,False,0.00035619682163309997,4.058333333333334
364,55,6.0,True,0.00035619682163309997,3.9555555555555557
365,56,0.0,True,0.0001998001998001,3.065
366,56,1.0,False,0.0001998001998001,4.2875
367,56,1.0,True,0.00019980019980009997,5.116666666666666
368,56,2.0,False,0.0001998001998001,3.9833333333333334
369,56,2.0,True,0.0001998001998001,3.505
370,56,3.0,False,0.0001998001998001,3.9250000000000003
371,56,3.0,True,0.0001998001998001,2.8523809523809525
372,56,4.0,False,0.0001998001998001,3.425
373,56,4.0,True,0.00019980019980009997,4.575
374,56,5.0,False,0.0001998001998001,4.1
375,56,5.0,True,0.0001998001998001,3.9375
376,56,6.0,True,0.00019980019980009997,3.3555555555555556
377,57,0.0,True,0.0001998001998001,4.9
378,57,2.0,True,0.00019980019980009997,5.883333333333333
379,57,4.0,True,0.00019980019980009997,5.772222222222222
380,57,5.0,True,0.00019980019980009997,5.513888888888888
381,57,6.0,True,0.0001998001998001,4.183333333333334
382,58,0.0,False,0.0001998001998001,6.53125
383,58,0.0,True,0.00019980019980009997,5.772222222222222
384,58,1.0,False,0.0001998001998001,5.054166666666666
385,58,1.0,True,0.0001998001998001,6.256666666666667
386,58,2.0,False,0.0001998001998001,7.0
387,58,2.0,True,0.00019980019980009997,5.688888888888889
388,58,3.0,False,0.0001998001998001,5.308333333333334
389,58,3.0,True,0.0001998001998001,7.083333333333333
390,58,4.0,False,0.0001998001998001,5.21
391,58,4.0,True,0.0001998001998001,5.533333333333333
392,58,5.0,False,0.0001998001998001,4.875
393,58,5.0,True,0.00019980019980009997,5.580555555555556
394,58,6.0,False,0.0001998001998001,8.1125
395,58,6.0,True,0.0001998001998001,5.089583333333334
396,59,4.0,True,0.0001998001998001,8.333333333333334
397,59,5.0,True,0.0001998001998001,17.033333333333335
398,59,6.0,False,0.0001998001998001,7.75
399,66,0.0,True,0.0001791472590469,5.069444444444445
400,66,1.0,True,0.0001791472590469,3.9
401,66,2.0,False,0.0001791472590469,3.416666666666667
402,66,2.0,True,0.0001791472590469,8.9
403,66,3.0,False,0.0001791472590469,3.25
404,66,3.0,True,0.0001791472590469,8.116666666666667
405,66,4.0,True,0.0001791472590469,18.133333333333333
406,66,5.0,False,0.0001791472590469,52.59166666666667
407,66,5.0,True,0.0001791472590469,13.795454545454545
408,66,6.0,True,0.0001791472590469,5.688888888888889
409,67,0.0,False,0.0001791472590469,2.785185185185185
410,67,0.0,True,0.0001791472590469,3.098039215686274
411,67,1.0,False,0.0001791472590469,2.943650793650794
412,67,1.0,True,0.0001791472590469,2.4027777777777777
413,67,2.0,False,0.0001791472590469,3.6358333333333333
414,67,2.0,True,0.0001791472590469,2.933333333333333
415,67,3.0,False,0.0001791472590469,2.5636363636363635
416,67,3.0,True,0.0001791472590469,3.896354166666667
417,67,4.0,False,0.0001791472590469,3.863333333333333
418,67,4.0,True,0.0001791472590469,3.8746666666666663
419,67,5.0,False,0.0001791472590469,2.8177777777777777
420,67,5.0,True,0.0001791472590469,3.92875
421,67,6.0,False,0.0001791472590469,2.8140350877192986
422,67,6.0,True,0.0001791472590469,2.95
423,68,0.0,False,0.0006462187209806,2.8877450980392156
424,68,0.0,True,0.0006462187209806,1.4144444444444446
425,68,1.0,False,0.0006462187209806,2.390625
426,68,1.0,True,0.0006462187209806,1.7137499999999999
427,68,2.0,False,0.0006462187209806,2.210493827160494
428,68,2.0,True,0.0006462187209806,3.3939024390243904
429,68,3.0,False,0.0006462187209806,1.2427083333333333
430,68,3.0,True,0.0006462187209806,2.003409090909091
431,68,4.0,False,0.0006462187209806,2.3722222222222222
432,68,4.0,True,0.0006462187209806,3.579166666666666
433,68,5.0,False,0.0006462187209806,2.2007246376811596
434,68,5.0,True,0.0006462187209806,1.5892473118279569
435,68,6.0,False,0.0006462187209806,2.4745098039215687
436,68,6.0,True,0.0006462187209806,1.9041666666666666
437,69,0.0,False,0.0001791472590469,2.4016666666666664
438,69,0.0,True,0.0001791472590469,2.4183333333333334
439,69,1.0,False,0.0001791472590469,3.8642857142857143
440,69,1.0,True,0.0001791472590469,3.4136363636363636
441,69,2.0,False,0.0001791472590469,2.7375
442,69,2.0,True,0.0001791472590469,2.4194444444444443
443,69,3.0,False,0.0001791472590469,2.2527777777777778
444,69,3.0,True,0.0001791472590469,2.998245614035088
445,69,4.0,False,0.0001791472590469,2.5277777777777777
446,69,4.0,True,0.0001791472590469,2.305555555555556
447,69,5.0,False,0.0001791472590469,3.002083333333333
448,69,5.0,True,0.0001791472590469,1.7345238095238094
449,69,6.0,False,0.0001791472590469,4.421666666666667
450,69,6.0,True,0.0001791472590469,2.348484848484848
451,70,0.0,False,0.0006531050113975,3.8
452,70,0.0,True,0.0006531050113975,3.7125
453,70,1.0,False,0.0006531050113975,5.366666666666666
454,70,1.0,True,0.0006531050113975,3.819444444444444
455,70,2.0,True,0.0006531050113975,4.25
456,70,3.0,False,0.0006531050113975,2.15
457,70,3.0,True,0.0006531050113975001,4.805128205128205
458,70,4.0,False,0.0006531050113975,3.3712121212121215
459,70,4.0,True,0.0006531050113975,3.164285714285714
460,70,5.0,False,0.0006531050113975,3.4266666666666667
461,70,5.0,True,0.0006531050113975,7.601515151515151
462,70,6.0,False,0.0006531050113975,3.533333333333333
463,70,6.0,True,0.0006531050113975,5.415
464,71,0.0,False,0.0008187853385573999,3.2212121212121207
465,71,0.0,True,0.0008187853385574,3.4655172413793105
466,71,1.0,False,0.0008187853385574,2.585714285714286
467,71,1.0,True,0.0008187853385574,3.4729166666666664
468,71,2.0,False,0.0008187853385574,4.139583333333333
469,71,2.0,True,0.0008187853385574,3.8171875
470,71,3.0,False,0.0008187853385574,3.2129629629629632
471,71,3.0,True,0.0008187853385574,3.020634920634921
472,71,4.0,False,0.0008187853385574,2.8845238095238095
473,71,4.0,True,0.0008187853385574,3.4493589743589745
474,71,5.0,False,0.0008187853385574,2.8989583333333333
475,71,5.0,True,0.0008187853385573999,3.8878787878787877
476,71,6.0,False,0.0008187853385573999,2.4863636363636363
477,71,6.0,True,0.0008187853385574,3.283333333333333
